campaign_id,pair_id,repetition,timestamp,scenario,mode,seed,repetitions_duration_seconds,dt,speed,grid_size,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions,collision_avoided,light_avg_wait_time,heavy_avg_wait_time,light_completed,heavy_completed,vehicles_active,vehicles_completed,simulation_time
campaign_2026-03-17T14-30-05-201Z,normal_rep_9,9,2026-03-17T14:30:02.019Z,normal,traditional,20261174,300,0.2,1,6,64.9,2.2,185.91,0,57,1,67.4,40.2,10,1,11,11,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_9,9,2026-03-17T14:30:02.032Z,normal,ai,20261174,300,0.2,1,6,32,5,241.96,2.7,50,0,37.8,39,15,6,11,25,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_10,10,2026-03-17T14:30:02.046Z,normal,traditional,20261271,300,0.2,1,6,85.1,2.6,234.47,81.1,57,1,86.3,0,11,0,9,13,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_10,10,2026-03-17T14:30:02.058Z,normal,ai,20261271,300,0.2,1,6,28.5,5.6,246.02,2.9,48,0,34,36.2,16,7,12,28,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_11,11,2026-03-17T14:30:02.072Z,normal,traditional,20261368,300,0.2,1,6,67.5,3.2,243.14,0,55,0,65.3,99,15,1,10,16,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_11,11,2026-03-17T14:30:02.084Z,normal,ai,20261368,300,0.2,1,6,29.7,6,265.58,3.1,48,0,30.5,40.4,20,7,10,30,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_12,12,2026-03-17T14:30:02.095Z,normal,traditional,20261465,300,0.2,1,6,68.7,2.2,240.32,45.9,57,0,63.2,112.9,7,2,11,11,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_12,12,2026-03-17T14:30:02.106Z,normal,ai,20261465,300,0.2,1,6,26.8,5,201.37,2.9,49,0,35.9,33.2,15,4,13,25,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_13,13,2026-03-17T14:30:02.119Z,normal,traditional,20261562,300,0.2,1,6,65.2,3,264.95,75.2,57,0,63.7,68.5,11,3,7,15,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_13,13,2026-03-17T14:30:02.131Z,normal,ai,20261562,300,0.2,1,6,23.5,7,196.55,2.9,45,0,28.7,24.9,27,2,11,35,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_14,14,2026-03-17T14:30:02.145Z,normal,traditional,20261659,300,0.2,1,6,59.4,3.4,231.07,88,52,0,56.1,53.8,14,1,15,17,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_14,14,2026-03-17T14:30:02.157Z,normal,ai,20261659,300,0.2,1,6,29.6,6.8,267.45,3.2,46,0,36.6,34,21,7,10,34,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_15,15,2026-03-17T14:30:02.168Z,normal,traditional,20261756,300,0.2,1,6,62.2,0.8,125.75,44.6,61,0,68.8,0,3,0,10,4,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_15,15,2026-03-17T14:30:02.178Z,normal,ai,20261756,300,0.2,1,6,34.6,3.6,202.32,2.7,54,0,43.3,48.7,11,3,10,18,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_16,16,2026-03-17T14:30:02.190Z,normal,traditional,20261853,300,0.2,1,6,61.8,2.8,225.11,30.5,53,0,72.9,62.6,9,2,16,14,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_16,16,2026-03-17T14:30:02.202Z,normal,ai,20261853,300,0.2,1,6,27.1,6.2,246.18,3,48,0,36.3,27.8,17,8,9,31,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_17,17,2026-03-17T14:30:02.213Z,normal,traditional,20261950,300,0.2,1,6,64,2.2,172.76,7.8,55,0,69.9,0,10,0,15,11,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_17,17,2026-03-17T14:30:02.223Z,normal,ai,20261950,300,0.2,1,6,30.6,4.2,186.38,3.2,53,0,33.2,38.6,17,2,9,21,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_18,18,2026-03-17T14:30:02.235Z,normal,traditional,20262047,300,0.2,1,6,70.7,3,223.46,0,54,0,73.4,33.6,14,1,13,15,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_18,18,2026-03-17T14:30:02.246Z,normal,ai,20262047,300,0.2,1,6,29.5,6.6,254.35,3.1,46,0,33.4,34.3,23,6,11,33,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_19,19,2026-03-17T14:30:02.258Z,normal,traditional,20262144,300,0.2,1,6,75.5,3.2,285.03,0,56,0,77.4,67.2,13,3,8,16,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_19,19,2026-03-17T14:30:02.269Z,normal,ai,20262144,300,0.2,1,6,35.6,5.8,263.56,2.7,49,0,37.2,42.8,22,5,10,29,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_20,20,2026-03-17T14:30:02.280Z,normal,traditional,20262241,300,0.2,1,6,54.7,1.2,130.74,0,59,0,54.7,0,6,0,12,6,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_20,20,2026-03-17T14:30:02.290Z,normal,ai,20262241,300,0.2,1,6,28.6,4.8,238.73,2.7,51,1,29.9,38.2,14,7,10,24,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_21,21,2026-03-17T14:30:02.301Z,normal,traditional,20262338,300,0.2,1,6,67.8,2.2,233.91,0,56,0,64.6,76.2,8,3,13,11,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_21,21,2026-03-17T14:30:02.312Z,normal,ai,20262338,300,0.2,1,6,27.8,4.8,230.29,3.2,51,0,32.6,30.4,13,8,10,24,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_22,22,2026-03-17T14:30:02.323Z,normal,traditional,20262435,300,0.2,1,6,62.7,3,244.91,0,54,0,63.2,61.1,12,3,13,15,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_22,22,2026-03-17T14:30:02.334Z,normal,ai,20262435,300,0.2,1,6,27.9,5.6,203.19,2.7,49,0,33.1,28.5,21,3,10,28,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_23,23,2026-03-17T14:30:02.343Z,normal,traditional,20262532,300,0.2,1,6,57.8,2.6,192.64,0,56,0,64.2,22.6,11,2,11,13,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_23,23,2026-03-17T14:30:02.353Z,normal,ai,20262532,300,0.2,1,6,26.6,5,200.89,3,53,0,37.2,26.8,15,4,5,25,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_24,24,2026-03-17T14:30:02.363Z,normal,traditional,20262629,300,0.2,1,6,44.3,1.8,162.17,0,58,0,43.7,46.7,7,2,11,9,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_24,24,2026-03-17T14:30:02.372Z,normal,ai,20262629,300,0.2,1,6,30.6,4,184.39,3.3,52,0,44,20.9,12,4,12,20,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_25,25,2026-03-17T14:30:02.385Z,normal,traditional,20262726,300,0.2,1,6,63,3,239.96,6.6,55,1,72,49.3,11,3,11,15,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_25,25,2026-03-17T14:30:02.396Z,normal,ai,20262726,300,0.2,1,6,34.8,4.8,212.14,2.9,52,0,39.3,44.8,19,2,8,24,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_26,26,2026-03-17T14:30:02.408Z,normal,traditional,20262823,300,0.2,1,6,73.3,2.2,215.32,97.6,58,0,78.7,41.5,8,2,9,11,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_26,26,2026-03-17T14:30:02.420Z,normal,ai,20262823,300,0.2,1,6,37.8,4.8,249.12,3,49,0,46,43.7,15,5,14,24,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_27,27,2026-03-17T14:30:02.432Z,normal,traditional,20262920,300,0.2,1,6,75.2,2.8,278.5,109.2,55,0,70.8,79.5,10,3,12,14,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_27,27,2026-03-17T14:30:02.443Z,normal,ai,20262920,300,0.2,1,6,24.1,5.2,216.06,2.7,49,0,29.3,36.1,14,6,12,26,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_28,28,2026-03-17T14:30:02.456Z,normal,traditional,20263017,300,0.2,1,6,77.6,2.8,298.57,67.9,54,0,72.2,101.6,9,3,14,14,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_28,28,2026-03-17T14:30:02.468Z,normal,ai,20263017,300,0.2,1,6,32.4,6.2,268.35,3.2,49,0,33.2,48.1,23,5,8,31,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_29,29,2026-03-17T14:30:02.481Z,normal,traditional,20263114,300,0.2,1,6,80.9,3,259.59,98.2,54,0,79.4,85.6,13,1,13,15,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_29,29,2026-03-17T14:30:02.491Z,normal,ai,20263114,300,0.2,1,6,21.1,5.4,180.91,3.3,51,0,28.6,16.4,17,5,7,27,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_30,30,2026-03-17T14:30:02.504Z,normal,traditional,20263211,300,0.2,1,6,62.1,3.6,277.93,0,54,0,55.4,116.1,16,2,10,18,300
campaign_2026-03-17T14-30-05-201Z,normal_rep_30,30,2026-03-17T14:30:02.516Z,normal,ai,20263211,300,0.2,1,6,36.1,5.8,247.33,2.8,49,0,41.4,45,22,3,10,29,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_1,1,2026-03-17T14:30:02.538Z,rush_hour,traditional,20360398,300,0.2,1,6,35.3,1.8,423.74,0,245,0,32.4,58.2,8,1,16,9,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_1,1,2026-03-17T14:30:02.559Z,rush_hour,ai,20360398,300,0.2,1,6,15.5,7.2,437.05,2.9,230,0,25.4,23.4,21,1,18,36,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_2,2,2026-03-17T14:30:02.583Z,rush_hour,traditional,20360495,300,0.2,1,6,54.3,2.2,468.24,58.9,243,2,53.7,50.8,6,1,15,11,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_2,2,2026-03-17T14:30:02.604Z,rush_hour,ai,20360495,300,0.2,1,6,13.7,7,456.17,2.8,232,1,22.5,24.1,16,5,13,35,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_3,3,2026-03-17T14:30:02.624Z,rush_hour,traditional,20360592,300,0.2,1,6,38,1.2,404.8,3.2,247,0,53.5,14,4,1,13,6,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_3,3,2026-03-17T14:30:02.644Z,rush_hour,ai,20360592,300,0.2,1,6,17.3,7.6,458.98,3,226,0,29.2,25,20,3,22,38,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_4,4,2026-03-17T14:30:02.668Z,rush_hour,traditional,20360689,300,0.2,1,6,53.9,2,443.19,0,243,0,55.5,39,9,1,16,10,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_4,4,2026-03-17T14:30:02.690Z,rush_hour,ai,20360689,300,0.2,1,6,16.4,5.4,451.42,2.5,237,1,20.5,28.7,16,4,11,27,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_5,5,2026-03-17T14:30:02.708Z,rush_hour,traditional,20360786,300,0.2,1,6,51.5,2.2,447.58,49.3,246,2,52.4,0,9,0,10,11,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_5,5,2026-03-17T14:30:02.729Z,rush_hour,ai,20360786,300,0.2,1,6,20.4,7.6,458.64,2.7,227,1,28.8,24.4,26,1,21,38,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_6,6,2026-03-17T14:30:02.751Z,rush_hour,traditional,20360883,300,0.2,1,6,56.5,1.6,428.35,0,247,3,56.5,0,8,0,11,8,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_6,6,2026-03-17T14:30:02.772Z,rush_hour,ai,20360883,300,0.2,1,6,16.7,6.2,439.79,2.8,233,3,22.3,24.4,21,2,15,31,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_7,7,2026-03-17T14:30:02.793Z,rush_hour,traditional,20360980,300,0.2,1,6,59.8,1.4,457.97,0,244,3,65.4,52.3,4,3,17,7,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_7,7,2026-03-17T14:30:02.815Z,rush_hour,ai,20360980,300,0.2,1,6,18.9,6.6,455.69,2.7,230,2,28.9,24.7,19,3,20,33,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_8,8,2026-03-17T14:30:02.835Z,rush_hour,traditional,20361077,300,0.2,1,6,38.1,2,433.88,0,244,2,38.8,35.5,8,2,15,10,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_8,8,2026-03-17T14:30:02.855Z,rush_hour,ai,20361077,300,0.2,1,6,24.1,6.6,481.04,3.4,231,0,29.5,28.9,24,3,17,33,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_9,9,2026-03-17T14:30:02.877Z,rush_hour,traditional,20361174,300,0.2,1,6,47.4,1.6,415.02,0,244,0,47.4,0,8,0,17,8,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_9,9,2026-03-17T14:30:02.898Z,rush_hour,ai,20361174,300,0.2,1,6,20.4,6.8,452.38,2.7,232,1,31.2,7.8,22,1,15,34,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_10,10,2026-03-17T14:30:02.919Z,rush_hour,traditional,20361271,300,0.2,1,6,45.1,2,426.9,34.8,244,1,46.6,0,9,0,14,10,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_10,10,2026-03-17T14:30:02.938Z,rush_hour,ai,20361271,300,0.2,1,6,13.1,7.4,426.11,2.7,229,1,23.7,13.2,20,1,18,37,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_11,11,2026-03-17T14:30:02.959Z,rush_hour,traditional,20361368,300,0.2,1,6,46.6,1.6,436.66,13,243,1,52,91.8,5,1,19,8,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_11,11,2026-03-17T14:30:02.980Z,rush_hour,ai,20361368,300,0.2,1,6,18.1,7.8,474.4,2.5,228,2,27.2,36.1,22,3,17,39,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_12,12,2026-03-17T14:30:03.002Z,rush_hour,traditional,20361465,300,0.2,1,6,39.1,3.4,468.03,0,238,0,37.9,47.7,15,2,19,17,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_12,12,2026-03-17T14:30:03.023Z,rush_hour,ai,20361465,300,0.2,1,6,23,5.6,462.16,3.3,234,2,26.8,27.2,21,3,16,28,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_13,13,2026-03-17T14:30:03.042Z,rush_hour,traditional,20361562,300,0.2,1,6,55.4,2,443.53,56.4,246,1,55.8,0,9,0,13,10,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_13,13,2026-03-17T14:30:03.062Z,rush_hour,ai,20361562,300,0.2,1,6,19.8,4.8,454.11,2.4,237,2,30.1,28.5,12,4,14,24,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_14,14,2026-03-17T14:30:03.085Z,rush_hour,traditional,20361659,300,0.2,1,6,42.2,2.8,455.16,35,239,1,41.7,66.4,11,1,21,14,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_14,14,2026-03-17T14:30:03.108Z,rush_hour,ai,20361659,300,0.2,1,6,21.4,5.8,475.07,2.6,235,1,26.8,45.8,18,3,14,29,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_15,15,2026-03-17T14:30:03.129Z,rush_hour,traditional,20361756,300,0.2,1,6,34.5,2.2,443.32,8.3,244,0,43.8,34.8,6,3,13,11,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_15,15,2026-03-17T14:30:03.148Z,rush_hour,ai,20361756,300,0.2,1,6,16.4,6.8,439.6,3,233,0,25.7,8.2,21,2,12,34,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_16,16,2026-03-17T14:30:03.170Z,rush_hour,traditional,20361853,300,0.2,1,6,56.1,1.4,437.94,0,246,0,52.2,79.4,6,1,14,7,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_16,16,2026-03-17T14:30:03.190Z,rush_hour,ai,20361853,300,0.2,1,6,14.6,7.2,434.52,2.7,230,0,26.5,12,19,2,17,36,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_17,17,2026-03-17T14:30:03.212Z,rush_hour,traditional,20361950,300,0.2,1,6,55.7,2,447.73,0,239,1,53.6,75.2,9,1,24,10,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_17,17,2026-03-17T14:30:03.234Z,rush_hour,ai,20361950,300,0.2,1,6,17.2,7.2,469.9,2.5,233,3,25.5,27.4,20,4,10,36,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_18,18,2026-03-17T14:30:03.254Z,rush_hour,traditional,20362047,300,0.2,1,6,49,2.2,434.53,43.9,240,0,50.6,0,9,0,21,11,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_18,18,2026-03-17T14:30:03.273Z,rush_hour,ai,20362047,300,0.2,1,6,16.3,6.6,458.48,2.8,231,2,23.6,28.6,18,4,18,33,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_19,19,2026-03-17T14:30:03.295Z,rush_hour,traditional,20362144,300,0.2,1,6,47.2,1.2,399.68,0,242,4,47.2,0,6,0,23,6,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_19,19,2026-03-17T14:30:03.315Z,rush_hour,ai,20362144,300,0.2,1,6,12.9,6.2,430.61,2.6,228,0,20.1,24.6,15,4,25,31,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_20,20,2026-03-17T14:30:03.336Z,rush_hour,traditional,20362241,300,0.2,1,6,74.8,1.2,426.94,0,247,0,74.8,0,6,0,15,6,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_20,20,2026-03-17T14:30:03.357Z,rush_hour,ai,20362241,300,0.2,1,6,17.7,8.6,507.01,3.1,227,1,25.4,28.8,22,7,15,43,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_21,21,2026-03-17T14:30:03.379Z,rush_hour,traditional,20362338,300,0.2,1,6,45.9,2,425.44,74.6,241,0,43.1,0,9,0,20,10,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_21,21,2026-03-17T14:30:03.400Z,rush_hour,ai,20362338,300,0.2,1,6,21,7.4,480.36,2.9,230,1,28.8,29.1,24,3,16,37,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_22,22,2026-03-17T14:30:03.419Z,rush_hour,traditional,20362435,300,0.2,1,6,41.5,1.6,428.98,0,242,1,34,93.8,7,1,20,8,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_22,22,2026-03-17T14:30:03.439Z,rush_hour,ai,20362435,300,0.2,1,6,17.6,5.2,458,2.9,238,1,25.5,31.9,13,4,12,26,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_23,23,2026-03-17T14:30:03.461Z,rush_hour,traditional,20362532,300,0.2,1,6,50.6,2.4,458.47,91.2,242,1,46.9,48.8,10,1,16,12,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_23,23,2026-03-17T14:30:03.483Z,rush_hour,ai,20362532,300,0.2,1,6,20.6,7.6,467.71,2.6,230,1,27.7,17,27,2,15,38,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_24,24,2026-03-17T14:30:03.506Z,rush_hour,traditional,20362629,300,0.2,1,6,61.1,1.4,421.63,0,242,0,69.1,12.8,6,1,23,7,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_24,24,2026-03-17T14:30:03.527Z,rush_hour,ai,20362629,300,0.2,1,6,19.6,8.2,481.79,2.8,227,0,29.8,22.2,24,4,19,41,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_25,25,2026-03-17T14:30:03.549Z,rush_hour,traditional,20362726,300,0.2,1,6,40.7,2.2,424.28,0,244,0,40.7,0,11,0,14,11,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_25,25,2026-03-17T14:30:03.571Z,rush_hour,ai,20362726,300,0.2,1,6,20.6,5.2,459.05,2.7,236,0,30.4,27.1,14,4,14,26,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_26,26,2026-03-17T14:30:03.593Z,rush_hour,traditional,20362823,300,0.2,1,6,53.4,3.2,509.07,33.2,240,4,65.2,35.3,10,4,16,16,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_26,26,2026-03-17T14:30:03.614Z,rush_hour,ai,20362823,300,0.2,1,6,13.8,7.6,431.52,2.7,232,1,24.9,0,21,0,10,38,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_27,27,2026-03-17T14:30:03.636Z,rush_hour,traditional,20362920,300,0.2,1,6,57.3,3.2,524.81,96.2,239,1,53.4,60.7,12,3,18,16,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_27,27,2026-03-17T14:30:03.657Z,rush_hour,ai,20362920,300,0.2,1,6,13.6,6,429.5,2.7,235,0,22.5,15.5,16,3,13,30,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_28,28,2026-03-17T14:30:03.677Z,rush_hour,traditional,20363017,300,0.2,1,6,39.1,1.2,420.24,54.4,244,2,52.2,26.1,2,3,19,6,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_28,28,2026-03-17T14:30:03.697Z,rush_hour,ai,20363017,300,0.2,1,6,18.6,5.6,435.02,2.6,233,2,24.2,17.9,20,2,19,28,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_29,29,2026-03-17T14:30:03.718Z,rush_hour,traditional,20363114,300,0.2,1,6,39.1,2.4,448.94,39.6,243,2,34.7,84.4,10,1,14,12,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_29,29,2026-03-17T14:30:03.738Z,rush_hour,ai,20363114,300,0.2,1,6,20.4,6.6,475.06,2.7,233,1,28.1,55.9,20,2,16,33,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_30,30,2026-03-17T14:30:03.758Z,rush_hour,traditional,20363211,300,0.2,1,6,55.6,2.2,451.97,75.1,243,0,51.8,0,9,0,15,11,300
campaign_2026-03-17T14-30-05-201Z,rush_hour_rep_30,30,2026-03-17T14:30:03.777Z,rush_hour,ai,20363211,300,0.2,1,6,18.5,4.8,426.31,2.7,238,0,26.8,13.6,16,1,13,24,300
campaign_2026-03-17T14-30-05-201Z,accident_rep_1,1,2026-03-17T14:30:03.798Z,accident,traditional,20460398,300,0.2,1,6,78.5,1.2,179.14,76.6,77,0,79.3,0,5,0,11,6,300
campaign_2026-03-17T14-30-05-201Z,accident_rep_1,1,2026-03-17T14:30:03.811Z,accident,ai,20460398,300,0.2,1,6,26.6,3,195.04,2.5,72,0,30.2,42.6,9,3,12,15,300
campaign_2026-03-17T14-30-05-201Z,accident_rep_2,2,2026-03-17T14:30:03.823Z,accident,traditional,20460495,300,0.2,1,6,44.7,2.2,207.99,0,75,0,45.8,42,8,3,10,11,300
campaign_2026-03-17T14-30-05-201Z,accident_rep_2,2,2026-03-17T14:30:03.836Z,accident,ai,20460495,300,0.2,1,6,33.1,3,192.55,5.2,73,1,36.4,30.3,12,2,10,15,300
campaign_2026-03-17T14-30-05-201Z,accident_rep_3,3,2026-03-17T14:30:03.849Z,accident,traditional,20460592,300,0.2,1,6,71.6,1,160.92,0,77,0,71.6,0,5,0,12,5,300
campaign_2026-03-17T14-30-05-201Z,accident_rep_3,3,2026-03-17T14:30:03.861Z,accident,ai,20460592,300,0.2,1,6,32.8,4.6,238.59,3.2,71,0,37.7,28.5,17,4,6,23,300
campaign_2026-03-17T14-30-05-201Z,accident_rep_4,4,2026-03-17T14:30:03.872Z,accident,traditional,20460689,300,0.2,1,6,57.7,3.4,288.68,4.4,70,0,61.7,59.8,12,4,14,17,300
